date,PRCP_anom_mean,TAVG_anom_mean,PRCP_anom_std,TAVG_anom_std,N_stations,log_price,log_price_lagt,log_return
1994-10-04,0.0,0.25,0.0,0.0,1,7.287752140440255,7.290456579825076,-0.0027044393848205672
1994-10-05,0.0925,0.0,0.13788582233137678,2.8284271247461903,2,7.265828245232121,7.287752140440255,-0.021923895208134425
1994-10-06,0.004,-0.3999999999999986,0.00565685424949238,0.565685424949236,2,7.265653474443565,7.265828245232121,-0.00017477078855598904
1994-10-07,0.20400000000000001,-0.10000000000000142,0.4327493500861671,1.2727922061357835,2,7.255916080255546,7.265653474443565,-0.009737394188018555
1994-10-10,-0.4325,-4.0,0.0,0.0,1,7.2539868805574965,7.255916080255546,-0.0019291996980497217
1994-10-11,-0.016,-1.0,0.0,0.0,1,7.254135412741511,7.2539868805574965,0.00014853218401444934
1994-10-12,0.2926666666666667,-1.0666666666666675,0.5069135363484916,1.8475208614068042,3,7.252486175935841,7.254135412741511,-0.0016492368056697515
1994-10-13,-0.01,-0.5,0.0,0.0,1,7.2530315036594395,7.252486175935841,0.0005453277235982767
1994-10-14,-0.001666666666666667,0.6333333333333343,0.011055415967851333,1.231248237449387,5,7.255238104551954,7.2530315036594395,0.0022066008925145653
1994-10-21,-0.008333333333333333,0.07222222222222048,0.05119678809369892,0.8590477070355064,6,7.29401038415761,7.294316156115268,-0.00030577195765779663
1994-10-24,-0.008,1.0,0.0,0.0,1,7.286013616652085,7.29401038415761,-0.007996767505525249
1994-10-25,-0.016,-1.2000000000000028,0.0,0.0,1,7.286794272853779,7.286013616652085,0.0007806562016945406
1994-10-26,0.0,1.5,0.0,0.0,1,7.297761512027756,7.286794272853779,0.010967239173976573
1994-10-27,0.006,-0.1,0.013416407864998738,0.22360679774997896,5,7.311311900420953,7.297761512027756,0.01355038839319711
1994-10-28,0.0,0.2,0.0,0.4472135954999579,5,7.299878444552348,7.311311900420953,-0.011433455868604447
1994-10-31,0.0,0.75,0.0,0.0,1,7.301215279962869,7.299878444552348,0.0013368354105205427
1994-11-01,0.0325,0.5499999999999995,0.07960841664045329,0.9027735042633893,6,7.289337446626969,7.301215279962869,-0.011877833335899979
1994-11-02,-0.15,1.4000000000000057,0.0,0.0,1,7.287505919250311,7.289337446626969,-0.0018315273766580376
1994-11-03,0.0,1.1666666666666667,0.0,1.0408329997330663,3,7.282231829902764,7.287505919250311,-0.0052740893475471395
1994-11-04,0.0,0.0,0.0,0.0,2,7.278760058638296,7.282231829902764,-0.003471771264467627
1994-11-07,0.0,-2.6000000000000014,0.0,3.3941125496954263,2,7.262979170653555,7.278760058638296,-0.0157808879847412
1994-11-08,0.0,-0.5041666666666664,0.0,1.6947836636770728,4,7.267302095145297,7.262979170653555,0.004322924491741986
1994-11-09,-0.062,1.2000000000000028,0.0,0.0,1,7.26444322283637,7.267302095145297,-0.0028588723089271184
